manufacturer_id,Make,Model,ModelYear,CampaignNumber,ReportReceivedDate,Component,Summary,ManufacturerGroup,CriticalKeywordFlag
6,toyota,Land Cruiser,2014,20V012000,13/01/2020,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Toyota Motor Engineering & Manufacturing (Toyota) recalled certain 2018-2019 4Runner, Highlander, Camry, Land Cruiser, Sequoia, Sienna, Tacoma and Tundra, and Lexus RC 300, RC 350, GS 350, GX 460, IS 300, LC 500, LS 500, LX 570, RX 350L, and 2019 Toyota Avalon and Corolla, and certain Lexus NX 300, and ES 350 vehicles on January 13, 2020. 
On March 4, 2020, Toyota expanded the recall to include certain 2014-2015 Toyota 4Runner and Land Cruiser, 2018 Avalon, Corolla, 2014 FJ Cruiser, 2017 Sienna and Lexus 2018 ES 350, 2018-2019 GS 300, 2013-2014 GS350, 2014-2015 GX 460, IS 350 and LX 570, 2014 IS F, 2018-2019 IS 350, LC 500H and LS 500H, 2013-2015 LS 460, 2015 NX 200T and RC350, 2017 RC 200T and RX 350.  Toyota also removed the 2018-2019 Toyota 4Runner and Land Cruiser and 2018-2019 Lexus GX 460 and LX 570 and 2019 NX300 from inclusion in this recall.  On March 19, 2020, Toyota expanded the recall to include 2015 Lexus GS350 vehicles.  The low-pressure fuel pump inside the fuel tank may fail.",international,0
6,toyota,Prius V,2014,18V684000,04/10/2018,HYBRID PROPULSION SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2010-2014 Toyota Prius and 2012-2014 Toyota Prius V vehicles.  Excessive voltage in the Intelligent Power Module (IPM) within the inverter may cause the hybrid system to shut down, causing the vehicle to stall while being driven.",international,0
6,toyota,Prius V,2014,15V449000,15/07/2015,HYBRID PROPULSION SYSTEM: INVERTER,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2012-2014 Prius V vehicles manufactured August 22, 2011, to June 30, 2014.  A component within the hybrid inverter assembly may overheat, causing the hybrid system to reduce output power allowing the vehicle to only drive a short distance.  In some circumstances, the hybrid system may shut down causing the vehicle to stop while being driven.",international,0
6,toyota,Prius V,2014,15V013000,16/01/2015,AIR BAGS,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2014-2015 Toyota Prius V vehicles manufactured November 7, 2013, to January 7, 2015.  The occupant classification system (OCS) that activates or deactivates the passenger seat air bag system may be improperly calibrated.  As a result, the passenger air bag may not deploy in a vehicle crash.  As such, these vehicles fail to comply with Federal Motor Vehicle Safety Standard (FMVSS) No. 208, ""Occupant Crash Protection.""",international,1
6,toyota,Prius V,2014,20V369000,24/06/2020,HYBRID PROPULSION SYSTEM: INVERTER,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2013-2015 Prius and 2014-2017 Prius V vehicles not included in recall 18V-684.  Excessive voltage in the Intelligent Power Module (IPM) within the inverter may cause the hybrid system to shut down, causing the vehicle to stall while being driven.",international,0
6,toyota,Tundra,2015,17V311000,11/05/2017,WHEELS:LUGS/NUTS/BOLTS/STUDS,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2013-2017 Toyota Tundra and Sequoia vehicles accessorized with Southeast Toyota accessory 20-inch Rockstar wheels installed by Southeast Toyota or a Southeast Toyota dealer.  The Rockstar wheels were installed with lugnuts that may crack and detach.",international,0
6,toyota,Tundra,2015,16V420000,09/06/2016,EQUIPMENT:OTHER:LABELS,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2016 Toyota Camry and Highlander, 2015-2016 Toyota Tundra, Scion FR-S, and tC vehicles.  The Load Carrying Capacity Modification Label may not reflect the correct added weight of the installed accessories.  As a result, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 110, ""Tire Selection and Rims for Passenger Cars.""",international,0
6,toyota,Tundra,2015,15V315000,27/05/2015,EQUIPMENT:OTHER:LABELS,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2015 Toyota Tundra vehicles manufactured March 11, 2015, to April 11, 2015 and equipped with Nitto Terra Grappler G2 275/60R20 116S XL tires.  These vehicles have a tire placcard that incorrectly states the recommended cold tire inflation pressure.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 110, ""Tire Selection and Rims and Motor Home/Recreation Vehicle Trailer Load Carrying Capacity Information for Motor Vehicles with a GVWR of 4,536 kilograms (10,000 pounds) or less.""",international,0
6,toyota,Tundra,2015,21V920000,23/11/2021,STEERING:HYDRAULIC POWER ASSIST SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2008-2022 Sequoia and 2007-2021 Tundra vehicles.  The power steering gear assembly may have been manufactured incorrectly, which can result in an oil leak.",international,1
6,toyota,Tundra,2015,21E103000,23/12/2021,STEERING:HYDRAULIC POWER ASSIST SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain JTEKT power steering gear assembly service parts for 2007-2021 Tundra and 2008-2022 Sequoia, part numbers 44250-0C160, 44250-0C131, 44250-0C170, and 11250-0C121.  The power steering gear assembly may have been manufactured incorrectly, which can result in an oil leak.",international,1
6,toyota,Prius,2015,20V369000,24/06/2020,HYBRID PROPULSION SYSTEM: INVERTER,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2013-2015 Prius and 2014-2017 Prius V vehicles not included in recall 18V-684.  Excessive voltage in the Intelligent Power Module (IPM) within the inverter may cause the hybrid system to shut down, causing the vehicle to stall while being driven.",international,0
6,toyota,RAV4,2015,14V828000,30/12/2014,EQUIPMENT,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2014-2015 Toyota 4Runner, Tacoma, FJ Cruiser, Land Cruiser, RAV4, Scion FRS, and XB vehicles.  The affected vehicles may have accessories installed by SET, such as running boards or other items, that were incorrectly installed.  The accessory attaching fasteners were not tightened with the proper torque, possibly causing the accessory to detach from the vehicle.",international,0
6,toyota,RAV4,2015,15V011000,16/01/2015,TRAILER HITCHES,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2013-2015 Toyota Rav4 vehicles manufactured June 1, 2013, to December 29, 2014, and equipped with an accessory trailer light module.  The software within the module may incorrectly detect an electrical short and preventively turn off the electrical current and the trailer lights.",international,0
6,toyota,RAV4,2015,15V144000,13/03/2015,STEERING:ELECTRIC POWER ASSIST SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2015 Camry, Camry Hybrid, Highlander, and Highlander Hybrid, and 2014-2015 Rav4 vehicles.  A component of the electric power steering (EPS) electronic control unit (ECU) may have been damaged during the manufacturing process.  Over time, this damage may result in failure of the electric power steering system.",international,1
6,toyota,RAV4,2015,23V734000,01/11/2023,ELECTRICAL SYSTEM:12V/24V/48V BATTERY,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2013-2018 RAV4 vehicles.  Certain replacement 12-volt batteries may not fit properly in the battery tray, allowing the battery to move and contact the hold-down bracket, possibly causing a short circuit.",international,0
6,toyota,Sequoia,2015,17V311000,11/05/2017,WHEELS:LUGS/NUTS/BOLTS/STUDS,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2013-2017 Toyota Tundra and Sequoia vehicles accessorized with Southeast Toyota accessory 20-inch Rockstar wheels installed by Southeast Toyota or a Southeast Toyota dealer.  The Rockstar wheels were installed with lugnuts that may crack and detach.",international,0
6,toyota,Sequoia,2015,21V920000,23/11/2021,STEERING:HYDRAULIC POWER ASSIST SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2008-2022 Sequoia and 2007-2021 Tundra vehicles.  The power steering gear assembly may have been manufactured incorrectly, which can result in an oil leak.",international,1
6,toyota,Sequoia,2015,21E103000,23/12/2021,STEERING:HYDRAULIC POWER ASSIST SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain JTEKT power steering gear assembly service parts for 2007-2021 Tundra and 2008-2022 Sequoia, part numbers 44250-0C160, 44250-0C131, 44250-0C170, and 11250-0C121.  The power steering gear assembly may have been manufactured incorrectly, which can result in an oil leak.",international,1
6,toyota,Camry,2015,15V144000,13/03/2015,STEERING:ELECTRIC POWER ASSIST SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2015 Camry, Camry Hybrid, Highlander, and Highlander Hybrid, and 2014-2015 Rav4 vehicles.  A component of the electric power steering (EPS) electronic control unit (ECU) may have been damaged during the manufacturing process.  Over time, this damage may result in failure of the electric power steering system.",international,1
6,toyota,Corolla,2015,20V024000,17/01/2020,AIR BAGS: AIR BAG/RESTRAINT CONTROL MODULE,"Toyota Motor Engineering & Manufacturing  (Toyota) is recalling certain 2011-2019 Corolla, 2011-2013 Matrix, 2012-2018 Avalon, and 2013-2018 Avalon Hybrid vehicles.  During certain crashes, the air bag electronic control unit (ECU) may malfunction, possibly disabling the deployment of the air bags and/or seat belt pretensioners.",international,1
6,toyota,Sienna,2015,19V410000,04/06/2019,"SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS:HOSES, LINES/PIPING, AND FITTINGS","Braun Corporation (Braun) is recalling certain 2014-2019 Toyota Sienna mobility van conversions.  The brake lines may have incorrect tube nut fittings installed, which may cause a pressure drop within the braking system.",international,1
6,toyota,Sienna,2015,19V553000,25/07/2019,"SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS:HOSES, LINES/PIPING, AND FITTINGS","Vantage Mobility International, LLC (Vantage) is recalling certain 2012-2018 AMS Genesis wheelchair vans, built on a Toyota Sienna vehicles.  The rubber brake hoses that attach to the rear wheel assembly may be too short, causing them to rub against the rear axle trailing arm.",international,1
6,toyota,Sienna,2015,16V858000,29/11/2016,STRUCTURE:BODY:DOOR,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2011-2016 Toyota Sienna minivans manufactured January 4, 2010, to August 12, 2016.  If the power sliding door is unable to be opened when commanded, such as if the door is frozen shut, the door may subsequently open unexpectedly, possibly while the vehicle is moving.",international,0
6,toyota,Sienna,2015,14V757000,26/11/2014,AIR BAGS:SIDE/WINDOW,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2015 Sienna vehicles manufactured September 2, 2014, to November 25, 2014.  In the event of a crash that necessitates the deployment of the curtain shield airbag (CSA), the second row overhead assist grips may detach.",international,1
6,toyota,Sienna,2015,15V236000,21/04/2015,STRUCTURE:BODY:ROOF AND PILLARS,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2015 Sienna vehicles manufactured September 1, 2014, to April 13, 2015 and equipped with overhead entertainment accessories installed by SET.  During reassembly of the interior after the overhead entertainment system installation, a trim panel securing clip may have been reused instead of being replaced.",international,0
6,toyota,Sienna,2015,15V240000,22/04/2015,STRUCTURE:BODY:ROOF AND PILLARS,"Gulf States Toyota, Inc. (GST) is recalling certain model year 2015 Toyota Sienna vehicles manufactured January 23, 2015, to April 13, 2015, and equipped with non-Toyota-brand overhead entertainment accessories installed by GST.  During reassembly of the interior after the overhead entertainment system installation, a trim panel securing clip may have been reused instead of being replaced.",international,0
6,toyota,Venza,2015,21V257000,13/04/2021,AIR BAGS:SIDE/WINDOW:CURTAIN,Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2009-2015 Venza vehicles.  The Supplemental Restraint System (SRS) wiring may become damaged with regular use of the driver-side door.,international,0
6,toyota,Highlander,2015,18E107000,27/11/2018,ELECTRICAL SYSTEM,"Fujian Wanda Automobile Glass Industry (Wanda) is recalling certain aftermarket Replacement Windshields sold for use in 2014-2018 Toyota Highlander vehicles.  The windshields have an attached wire harness that water may leak into, possibly causing damage to the vehicle's Engine Control Module (ECM).",international,0
6,toyota,Highlander,2015,15V144000,13/03/2015,STEERING:ELECTRIC POWER ASSIST SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2015 Camry, Camry Hybrid, Highlander, and Highlander Hybrid, and 2014-2015 Rav4 vehicles.  A component of the electric power steering (EPS) electronic control unit (ECU) may have been damaged during the manufacturing process.  Over time, this damage may result in failure of the electric power steering system.",international,1
6,toyota,Tacoma,2015,17V425000,03/07/2017,STRUCTURE:BODY:HOOD:HINGE AND ATTACHMENTS,"Southeast Toyota Distributors, LLC (SET) is recalling certain 2011-2016 Toyota Tacoma and 4Runner vehicles equipped with accessory hood scoops installed by SET or SET dealers.  The adhesive attaching the hood scoop may weaken, allowing the hood scoop to detach from the vehicle.",international,0
6,toyota,Tacoma,2015,14V828000,30/12/2014,EQUIPMENT,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2014-2015 Toyota 4Runner, Tacoma, FJ Cruiser, Land Cruiser, RAV4, Scion FRS, and XB vehicles.  The affected vehicles may have accessories installed by SET, such as running boards or other items, that were incorrectly installed.  The accessory attaching fasteners were not tightened with the proper torque, possibly causing the accessory to detach from the vehicle.",international,0
6,toyota,Tacoma,2015,15V099000,23/02/2015,TIRES,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2015 Tacoma pickup trucks manufactured August 7, 2014, to December 22, 2014. The affected vehicles may have had their tires and wheels changed to TRD PRO accessory tires and wheels, causing the inflation information on the tire placard to be incorrect which may result in the tire being improperly inflated. As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 110, ""Tire Selection and Rims and Motor Home/Recreation Vehicle Trailer Load Carrying Capacity Information for Motor Vehicles with a GVWR of 4,536 kilograms (10,000 pounds) or less.""",international,0
